Date,Close,High,Low,Open,Volume
2023-04-03,30.238037109375,30.28369940952019,28.90467669389334,29.425236321836,2455500.0
2023-04-04,29.61701774597168,30.502880931196305,28.9594695273464,30.502880931196305,1253200.0
2023-04-05,29.69007682800293,29.872729498686045,29.059928772146613,29.607883300386025,914400.0
2023-04-06,29.744876861572266,30.16497561049088,29.123859804992453,29.607886472928666,1553100.0
2023-04-10,30.44808387756348,30.667267776881665,29.94579165122959,29.94579165122959,1211200.0
2023-04-11,31.014307022094727,31.24262200927236,30.69466743357014,30.90471680371633,1827100.0
2023-04-12,30.886449813842773,31.46180453142388,30.84991858140364,31.343079767901724,1214200.0
2023-04-13,31.51659774780273,31.95496556738712,30.75859383921695,31.206089241153,1572800.0
2023-04-14,32.01889419555664,32.03715981209725,31.23349010336119,31.671854448905368,885500.0
2023-04-17,31.23348426818848,32.19240631265459,31.133025137888406,32.11021279548267,1082300.0
2023-04-18,31.1695613861084,31.22435475051153,30.77685935010573,31.160426836167847,908900.0
2023-04-19,30.86817741394043,30.88644302614589,30.01884560733766,30.48461000905366,1131000.0
2023-04-20,30.19237327575684,30.42068824869684,29.56222172080404,30.28369787140883,1166700.0
2023-04-21,29.927528381347656,30.183240047417065,29.69007884816021,30.05538421438236,723900.0
2023-04-24,30.81339263916016,30.90471724180168,29.54395836605726,29.96406059611497,705600.0
2023-04-25,29.50742530822754,30.4572128498302,29.388700559098584,30.101042086252995,979400.0
2023-04-26,29.07819557189941,29.85446509915632,28.877279019488984,29.38870407956419,849400.0
2023-04-27,29.50742530822754,29.863596071804743,29.023396988518783,29.66267780155723,787200.0
2023-04-28,30.292829513549805,30.57594133955114,29.27911394081809,29.534825600554733,742000.0
2023-05-01,30.438953399658203,30.72206173214113,29.626149182006348,29.836198535845604,1147100.0
2023-05-02,29.33390617370605,30.15584145372616,28.71289092266472,30.128444772328805,1189600.0
2023-05-03,28.31105613708496,29.20605039690981,28.21972980116498,28.667226931077405,2064100.0
2023-05-04,28.247129440307617,28.996002291655003,28.16493590863241,28.247129440307617,1788000.0
2023-05-05,29.069061279296875,30.091913089117075,28.749419979859,29.452630490241333,2288400.0
2023-05-08,29.22431755065918,30.21977100658092,29.096461718784667,29.66268189586185,1427400.0
2023-05-09,28.521106719970703,29.24258288874737,28.47544442099461,28.84074803851853,1746700.0
2023-05-10,28.466312408447266,28.86814726990733,27.8818266040727,28.612433859540907,1391000.0
2023-05-11,28.68549537658692,28.6946281852704,27.8361633299794,27.97315197642138,954800.0
2023-05-12,28.776819229125977,29.17865406687025,28.22886294891196,28.996001392830586,626400.0
2023-05-15,29.18778610229492,29.909262272619088,28.703759461251924,29.02340078048535,743800.0
2023-05-16,27.59871482849121,28.49371089576945,27.406931076727727,28.301925402100863,7156800.0
2023-05-17,27.67177391052246,28.15580227826373,27.279073621870108,27.954885729983108,4094900.0
2023-05-18,28.27452278137207,28.29278839556456,27.005092207376386,27.489120532048297,2023600.0
2023-05-19,28.47544288635254,28.99600073100757,28.19233281576743,28.722023468106485,1488900.0
2023-05-22,29.13298797607422,29.75400667570047,28.39324800792016,28.39324800792016,1977800.0
2023-05-23,28.849878311157227,29.81793498989707,28.685491262242728,29.242580318696326,1973500.0
2023-05-24,29.20605087280273,29.40696916348152,28.49370927321072,29.059929429711808,1442900.0
2023-05-25,28.329322814941406,29.01426774716781,28.037079922562945,28.49370987738055,1645600.0
2023-05-26,28.301921844482425,28.502838379441595,27.909219839962542,28.475441699436413,1431400.0
2023-05-30,27.772232055664062,27.799630478404243,27.078154356723843,27.69003852934845,1304100.0
2023-05-31,27.31560134887696,27.77223126342442,27.151214300935084,27.32473415619649,1811400.0
2023-06-01,27.3338680267334,27.763099536018263,27.005093918061192,27.39779593855189,1457800.0
2023-06-02,28.66722679138184,28.886408951378723,27.89095729460722,28.073608223652144,1024300.0
2023-06-05,28.37498664855957,29.36130907654793,28.27452749565591,29.233449755882194,934000.0
2023-06-06,29.196916580200195,29.23344606816289,27.82702681445328,27.900087532283585,2360000.0
2023-06-07,30.21063804626465,30.42068739743443,29.425234003919424,29.48916191584893,2136800.0
2023-06-08,30.21063804626465,30.47548075976834,29.708342332804392,30.073647672810047,1143100.0
2023-06-09,30.137575149536133,30.52114261557422,29.854463340929545,30.09191285364729,770500.0
2023-06-12,29.607887268066406,30.00972389418038,29.22431974365986,29.61702181892012,1113700.0
2023-06-13,30.06451416015625,30.84078716348988,29.91839271587616,29.982324113820606,1073700.0
2023-06-14,29.890993118286133,30.594203588985653,29.324773012404457,30.43895109374781,951000.0
2023-06-15,30.365890502929688,30.831651501075708,29.690076670138502,29.85446372449825,1853400.0
2023-06-16,30.41155433654785,30.749459528117807,29.991455613643577,30.575941399216497,2898400.0
2023-06-20,30.338497161865234,30.42069069809405,29.25171557352753,30.39329053014425,1302200.0
2023-06-21,30.51201057434082,31.169558762307474,30.174105414995623,30.33849246198729,1495300.0
2023-06-22,29.5439567565918,30.11931147655856,29.425235476387453,29.95492441371092,1383300.0
2023-06-23,29.28824234008789,29.38870147835393,28.81334681252737,29.014265089059453,3160800.0
2023-06-26,29.854461669921875,30.39328509239494,29.352169475639105,29.52569106763819,1334000.0
2023-06-27,30.12844657897949,30.42068947744209,29.49829499857376,29.67181661465541,1394000.0
2023-06-28,30.950458526611328,31.079768093508857,29.7405203846221,30.05455085757951,1986100.0
2023-06-29,31.495397567749023,31.63394178782899,30.98740796633228,31.12595218641224,1063500.0
2023-06-30,31.69859504699707,32.123458824105064,31.61546921901282,31.80942830986744,2125200.0
2023-07-03,31.726303100585938,32.05880641900717,31.652415431673425,31.7817214947648,396000.0
2023-07-05,32.12345504760742,32.12345504760742,31.495394092968272,31.883315752398563,1153900.0
2023-07-06,31.015119552612305,31.984918542839512,30.497891780272354,31.80942872407324,1030000.0
2023-07-07,31.754016876220703,32.35436701144826,30.811925231563404,30.811925231563404,946300.0
2023-07-10,32.31741714477539,32.372832007185515,31.70782899498597,31.855607833622027,1479000.0
2023-07-11,32.4651985168457,32.539086180266864,31.984916372968154,32.40978012678555,1245700.0
2023-07-12,33.084022521972656,33.157913711335084,32.54832549239839,32.6776315504568,1237400.0
2023-07-13,32.94547653198242,33.73978915828626,32.71457186263017,33.213326794029186,1354400.0
2023-07-14,31.84637260437012,32.880824569997536,31.790954213535777,32.71457292082027,1076600.0
2023-07-17,31.947969436645508,32.086513644309264,31.42150708484413,31.68011918093588,1004300.0
2023-07-18,33.5273551940918,33.564300784481915,31.883315178311104,31.883315178311104,1498100.0
2023-07-19,33.14867401123047,33.75826220185151,32.80693608461771,33.5365956907124,854400.0
2023-07-20,33.71208572387695,33.721320361483045,33.2410416927931,33.62895989211791,1624700.0
2023-07-21,33.721317291259766,33.91527989658853,33.481177978778746,33.83215407239784,1012300.0
2023-07-24,34.284725189208984,34.51562986442276,33.71208258121005,33.71208258121005,1064200.0
2023-07-25,35.23604965209961,35.41153591099287,34.09999571700968,34.25701270513541,1475700.0
2023-07-26,35.48542785644531,35.64244486356421,34.74653361998308,35.02361851824071,1411000.0
2023-07-27,35.5870246887207,36.23355843442731,35.33764723580563,35.780987278760506,1605700.0
2023-07-28,36.54759216308594,36.575299596990114,35.374595975690205,35.725572072888134,973800.0
2023-07-31,36.36286926269531,37.009403093458,36.14120273538155,36.94475006271433,1264400.0
2023-08-01,36.36286926269531,36.46446788909993,35.64244776393668,35.90105988691138,790400.0
2023-08-02,36.372108459472656,36.69537362240048,35.97495210311788,36.22432959594479,1374400.0
2023-08-03,38.41330337524414,38.94900041005147,36.67689916484887,37.79447698992911,2868300.0
2023-08-04,39.03212738037109,39.17067160417368,38.13621957597919,38.37635890413424,2082600.0
2023-08-07,38.63497161865234,39.4477535316824,38.47795460871596,39.364627708380944,1552100.0
2023-08-08,38.64420700073242,38.90281911229169,37.63746246502928,37.7021154929191,1903800.0
2023-08-09,39.17067337036133,39.58630253718365,38.78275516354458,38.93976866916295,1482000.0
2023-08-10,38.26552200317383,39.17066788225458,37.88683848719794,38.96747064620512,1639900.0
2023-08-11,38.81045913696289,38.90281959986999,38.26552394982908,38.26552394982908,836100.0
2023-08-14,37.831424713134766,38.71809790406932,37.80371727695746,38.29323410716227,1831400.0
2023-08-15,37.36037826538086,37.56357198975062,36.69537165352313,37.55433735273075,1448800.0
2023-08-16,36.95398712158203,37.92378969294073,36.88009944874418,37.37885445287274,1513300.0
2023-08-17,37.39732360839844,37.90531320089243,37.31419778247572,37.60051733140055,1306600.0
2023-08-18,38.00691604614258,38.16392955514668,37.06482442213935,37.22183793114345,1568500.0
2023-08-21,38.01614761352539,38.80122214178709,37.75753549095936,38.56108281702233,1322800.0
2023-08-22,37.59128952026367,38.23782344780166,37.50816367924698,38.07157176576828,1362100.0
2023-08-23,37.33266830444336,37.52663092029784,36.67689983542248,37.120236414056,854200.0
2023-08-24,36.796966552734375,37.56356818751765,36.77849375723863,37.20335748366433,1031400.0
2023-08-25,37.4989128112793,37.70211002565309,36.68613100043466,37.24953889605271,1039600.0
2023-08-28,37.81295394897461,38.22858313062612,37.4989234032075,37.8498995480828,589300.0
2023-08-29,37.92379379272461,38.13622571967202,37.425038734677706,37.97920867251213,451200.0
2023-08-30,38.302467346191406,38.53337201353363,37.88683824031029,37.997671494103386,674400.0
2023-08-31,38.63497161865234,38.764277671937776,38.04385269554998,38.385594148748,887700.0
2023-09-01,39.70636749267578,39.8079625850401,39.05983373009746,39.16143234578734,1424800.0
2023-09-05,39.05984115600586,40.30672516684681,39.01366091918327,39.94651438697392,2564600.0
2023-09-06,39.24456405639648,39.60477482185687,38.90282256626517,38.93053352591095,1092000.0
2023-09-07,39.38310241699219,39.64171453611803,39.13372493498118,39.13372493498118,856200.0
2023-09-08,39.59553527832031,40.23283447802961,39.49393665092747,39.7248413410654,1062200.0
2023-09-11,38.04384994506836,39.99268581009716,37.88683646980939,39.93727094745303,1881900.0
2023-09-12,38.73656845092773,38.87511267041303,38.23781701209756,38.23781701209756,1715700.0
2023-09-13,37.89608001708984,38.884351897657886,37.600522269069096,38.81046422231584,1642000.0
2023-09-14,37.859134674072266,38.699627608100585,37.72982508756132,38.50566498999714,1189800.0
2023-09-15,37.07405471801758,37.74829595828967,36.90780306717506,37.48968384512388,2989500.0
2023-09-18,37.39732360839844,37.74829618600472,37.037109347182806,37.40655824535615,1644500.0
2023-09-19,36.907806396484375,38.117748292687786,36.80620776476849,37.88684359272481,1272300.0
2023-09-20,36.17814636230469,37.129476113160194,36.1319661274071,36.584540885386055,1411200.0
2023-09-21,35.75328063964844,36.48294029106801,35.6332127400421,36.20585537326938,1602300.0
2023-09-22,35.96571350097656,36.584539906693145,35.6424483420152,36.05807749162694,865500.0
2023-09-25,36.69536972045898,36.90780159398383,35.947237321529684,35.947237321529684,645800.0
2023-09-26,36.8154411315918,37.18488648942641,36.34439363194618,36.3536317918043,773000.0
2023-09-27,38.17690658569336,38.72708688531355,37.51482623315136,37.76660402015435,1925000.0
2023-09-28,38.04635620117188,38.42868464550425,37.7293030846105,37.7945784123815,1478800.0
2023-09-29,37.51482009887695,38.18622742109906,37.26304235304366,38.148926223811614,753700.0
2023-10-02,36.013484954833984,37.59875045438273,35.56588120623876,37.5614492526902,1480000.0
2023-10-03,36.58231735229492,36.59164443172529,35.668459216237714,35.94821112609384,1156900.0
2023-10-04,35.09030532836914,36.06943880637026,34.54944854481813,36.06943880637026,1232000.0
2023-10-05,35.11827850341797,35.35140568508093,34.66134766217365,34.72662654569868,1367500.0
2023-10-06,35.78036117553711,36.27459325176798,35.09030666493358,35.38870919231436,769700.0
2023-10-09,37.75727462768555,38.14892653063982,36.89004134858624,37.1045178988571,1258200.0
2023-10-10,38.06500244140625,38.51260616222197,37.76659996086244,37.77592348208774,1094400.0
2023-10-11,36.58231735229492,36.9553222702621,35.9948358515301,36.15336418669964,6941300.0
2023-10-12,36.554344177246094,37.22574806687931,36.20931693137634,36.99262087640866,4651700.0
2023-10-13,37.79457092285156,37.93444863020699,36.70353761153555,36.89936355604286,2409400.0
2023-10-16,37.97175598144531,38.07433250916791,37.08587199148651,37.79457704911049,1628300.0
2023-10-17,37.88782501220703,38.35407930726217,37.580095469996415,37.91579913159419,1616500.0
2023-10-18,37.999732971191406,38.33543670279448,37.63605511436764,38.23286016733368,1239900.0
2023-10-19,37.87850189208984,38.195554988145,37.11384505288123,37.48684995079495,1422300.0
2023-10-20,36.86206817626953,37.887829891843154,36.76881872814394,37.692000359197934,1452200.0
2023-10-23,36.33053970336914,36.92734472857822,36.18133844706687,36.60096809205405,1729400.0
2023-10-24,35.836307525634766,36.68489025061978,35.81765692585905,36.61961493002387,1310400.0
2023-10-25,36.283912658691406,36.43311390545757,35.621832348493975,35.83630891839293,1158200.0
2023-10-26,36.21863555908203,36.64758867784036,35.20220100370538,35.79900596149752,1340600.0
2023-10-27,35.78968811035156,36.44244497031487,35.37938196893758,36.27459310468891,1598300.0
2023-10-30,35.41667938232422,36.022811449663344,34.875826195507535,35.69643127600446,1770800.0
2023-10-31,35.752384185791016,36.06011021120584,34.97840024680623,35.4819558053815,792600.0
2023-11-01,35.267478942871094,36.08808759939907,35.19288009622586,35.89226162506213,1020800.0
2023-11-02,36.07875442504883,36.209308609789005,34.51213978054477,34.55876805371374,1336300.0
2023-11-03,36.12538528442383,36.61028663350721,35.584528580636736,36.14403232634098,1131700.0
2023-11-06,35.08097839355469,36.19998961184712,34.96907833889703,36.05078835322403,1086400.0
2023-11-07,33.980613708496094,34.53079395077382,33.691538305473706,34.53079395077382,1540400.0
2023-11-08,33.24393844604492,33.9619670550249,33.23461136646729,33.738166946501906,1236000.0
2023-11-09,33.06675720214844,33.85939172079778,33.04810660153145,33.47706330124544,1160900.0
2023-11-10,33.88736343383789,34.316316545816555,33.2439337658699,33.467733842885686,1040800.0
2023-11-13,33.83141326904297,34.27901700191893,33.71018970365704,33.95264039166717,780700.0
2023-11-14,34.260372161865234,34.484172264074154,33.495711733809046,33.98061669824635,1230200.0
2023-11-15,34.279014587402344,35.052998433251105,34.10183923392229,34.10183923392229,898100.0
2023-11-16,33.60761260986328,33.94331629312254,32.80565460146354,33.794115051367115,1427900.0
2023-11-17,34.763919830322266,34.987723461828715,33.989939534056816,33.989939534056816,1270200.0
2023-11-20,34.90380096435547,35.20220346410791,34.810551517147225,35.07165281512101,760400.0
2023-11-21,35.00637435913086,35.01569788012229,34.232390499033336,34.68932128685109,891200.0
2023-11-22,34.92245101928711,35.080975788510514,33.48638678840511,33.719513960019526,1035100.0
2023-11-24,35.043678283691406,35.49128202809966,34.76392283085269,34.76392283085269,519900.0
2023-11-27,34.5960693359375,34.87582477546523,34.42821749511613,34.81987297611205,1334000.0
2023-11-28,34.642696380615234,35.37005196011929,34.63336930243602,34.93177177388579,936400.0
2023-11-29,34.58675003051758,35.136930340886245,34.474849975409654,34.85717842449713,828400.0
2023-11-30,34.894474029541016,35.65913444021084,34.512145602825306,35.034351758170004,1290400.0
2023-12-01,35.342079162597656,36.050784169501874,34.735947118836776,34.735947118836776,1441200.0
2023-12-04,34.91312026977539,35.22084981142765,34.60539428536109,34.95042146704923,1089300.0
2023-12-05,33.92466354370117,35.090299282694936,33.915336465735955,34.99704628923265,1125900.0
2023-12-06,32.63780212402344,34.008590951548626,32.60050092500169,33.72883551612363,2068600.0
2023-12-07,33.06675720214844,33.281233773386255,32.75903118506403,32.93620655506788,1556500.0
2023-12-08,34.3069953918457,34.34429659300134,33.26258310291783,33.37448670638475,1245000.0
2023-12-11,33.73816680908203,34.40957424639346,33.691542083099534,33.980617518534174,2082200.0
2023-12-12,32.53522109985352,33.32785546173005,32.3673692847379,33.18797776338783,1685600.0
2023-12-13,33.02945709228516,33.12271009845138,32.25547670591701,32.54455568917462,2308200.0
2023-12-14,34.50282287597656,34.71729945617483,33.728838925608564,33.766140128400906,2306500.0
2023-12-15,34.17643737792969,34.71729044914623,33.94331025681758,34.6147139466989,3977600.0
2023-12-18,35.10895538330078,35.612507397956705,34.8944752433454,34.92245292438744,2565900.0
2023-12-19,35.50060272216797,35.52857684232834,34.37226815068409,35.0343484142254,1586300.0
2023-12-20,34.88514709472656,36.12538525836848,34.773247057114034,35.67777799344224,1451000.0
2023-12-21,35.239505767822266,35.24882928993928,34.68932547471742,35.03435270886295,1206400.0
2023-12-22,35.27680206298828,35.79900460261522,35.23950086523264,35.44465033841265,967200.0
2023-12-26,36.18133544921875,36.31188609301149,35.52857867301681,35.66845639550231,1018200.0
2023-12-27,36.2661361694336,36.501691733138095,36.011735729317614,36.32266720437537,943100.0
2023-12-28,35.436981201171875,36.25671359399068,35.40871568240693,36.01173737801124,918000.0
2023-12-29,34.92818069458008,35.540626632927925,34.84338054302872,35.502936877951136,1295600.0
2024-01-02,34.71146774291992,35.62542447320143,34.551288091806995,35.276799653723195,903500.0
2024-01-03,35.36160659790039,35.58774156227082,34.53245344855989,34.78685034132331,1031100.0
2024-01-04,34.42879867553711,35.79502152982839,34.37226405184983,35.55946598923652,1195000.0
2024-01-05,33.94826889038086,34.57013547507892,33.345247183315216,34.344004132075746,1580200.0
2024-01-08,34.18382263183594,34.18382263183594,33.06257943017515,33.420624897358906,1452000.0
2024-01-09,33.58080291748047,34.2309386187783,33.19449190996283,34.2309386187783,1008000.0
2024-01-10,33.36408615112305,33.75039708842752,32.98719585381964,33.75039708842752,1001900.0
2024-01-11,33.57138442993164,33.759829624925715,33.29813907690489,33.637339709035594,1047300.0
2024-01-12,33.8823127746582,34.3816930337874,33.627912324375664,34.3816930337874,861200.0
2024-01-16,32.704532623291016,33.646754849909314,32.67626710666608,33.646754849909314,1383900.0
2024-01-17,32.10151672363281,32.55378304210819,31.91307152569477,32.17689624052531,1169000.0
2024-01-18,32.110939025878906,32.318225496258975,31.611558742284103,32.318225496258975,1271800.0
2024-01-19,31.71520233154297,32.18631347942346,31.51733651206344,32.18631347942346,2015200.0
2024-01-22,31.89422607421875,32.14862654772662,31.29120432707112,31.517339279398044,1353800.0
2024-01-23,31.59271049499512,32.16746663535342,31.479644832819044,31.8942213236597,1267800.0
2024-01-24,31.93191719055176,32.06382775406588,31.47965086094908,31.8659619087947,1333900.0
2024-01-25,32.74222183227539,32.80817709950204,31.979020547419506,32.33706599400168,1181500.0
2024-01-26,32.84586715698242,32.97777769266629,32.158045367850484,32.8081774055606,746300.0
2024-01-29,32.65742492675781,32.82702522909337,32.17689313300229,32.685690445716126,789600.0
2024-01-30,33.071998596191406,33.15679874005005,32.35591128805704,32.47840118347342,1136200.0
2024-01-31,31.56444358825684,33.07199766520287,31.52675383776008,33.03431150899855,1585500.0
2024-02-01,31.253511428833008,32.12977844032298,31.046224970513123,31.847112474037484,1236300.0
2024-02-02,30.292449951171875,31.14044790850304,30.25476019459013,31.14044790850304,1837600.0
2024-02-05,29.896713256835938,30.13226883269593,29.33137951534265,30.00978072399316,1906600.0
2024-02-06,30.08515739440918,30.58453404776319,30.00977968463048,30.01920212299611,1251800.0
2024-02-07,30.27360343933105,30.480889900759536,29.821335370486835,30.207648166018423,822200.0
2024-02-08,30.59395980834961,30.70702548008068,30.094581332955784,30.273604076534166,840300.0
2024-02-09,30.56569099426269,30.754136178523307,30.283025015018247,30.556270352481487,831900.0
2024-02-12,31.33831024169922,31.743466094004223,30.68817818753873,30.68817818753873,1187200.0
2024-02-13,30.90489196777344,31.253513226434023,30.61280534333876,30.999116358149934,1350400.0
2024-02-14,30.952003479003903,31.281783465742706,30.48089229305685,31.16871778751748,924500.0
2024-02-15,32.3182258605957,32.65742648141447,31.14044792402667,31.14044792402667,1346100.0
2024-02-16,32.148624420166016,32.45955950975156,31.91306884113196,32.28995920530361,1184100.0
2024-02-20,31.630401611328125,32.186312899584024,31.44195643671222,31.94133668858828,910200.0
2024-02-21,32.8741340637207,32.89297894022861,31.8753807688506,31.8753807688506,1329200.0
2024-02-22,32.610313415527344,32.98720016782707,32.308802575970475,32.51608903173287,1688500.0
2024-02-23,32.59146881103516,33.15680074135385,31.90364697790674,32.685689601324015,1921400.0
2024-02-26,32.676265716552734,33.12853193477411,32.11093384234912,32.34648938898269,1210200.0
2024-02-27,33.17564392089844,33.24159918958471,32.79875718473296,32.96835747400982,1034300.0
2024-02-28,33.0343132019043,33.52426920059359,32.761067888238465,33.1473788648964,1190200.0
2024-02-29,33.66559982299805,33.74097932660567,33.29813372864231,33.524268645172604,1685800.0
2024-03-01,34.34400177001953,34.53244693909019,33.8728906444892,34.03306670190904,1786900.0
2024-03-04,33.36408615112305,34.60781910021511,33.33582063682758,34.51359832303539,1283400.0
2024-03-05,33.50542449951172,33.93884587182413,33.0814237682093,33.20391366709503,1983200.0
2024-03-06,33.6844482421875,34.042493733401585,33.31698210917778,33.85404854885244,1068000.0
2024-03-07,33.96711730957031,34.2309420296387,33.69387194684993,33.778672107890976,1098800.0
2024-03-08,34.240352630615234,34.66435331147367,34.089597232342484,34.09901787223169,919000.0
2024-03-11,34.626670837402344,34.626670837402344,33.71271402158831,33.97653871970679,1010400.0
2024-03-12,34.82453155517578,34.9847111977746,34.40995508224242,34.67377614735525,1033700.0
2024-03-13,35.15431594848633,35.38987152778505,35.00356052150686,35.16373659016941,879000.0
2024-03-14,35.30506896972656,35.38986911626741,34.8622233606474,35.34275512818377,1007100.0
2024-03-15,35.71964645385742,35.84213635653193,35.210845560556635,35.210845560556635,1930100.0
2024-03-18,36.20017623901367,36.27555574244021,35.474668287142315,35.71022384391141,1015100.0
2024-03-19,36.84089279174805,36.878582548730776,35.97404994690365,36.030584582377735,1476200.0
2024-03-20,36.87857818603516,36.953957691083296,36.16249085954096,36.59591223068988,1182300.0
2024-03-21,37.19893646240234,37.26489173672721,36.74667018376348,37.03876039455422,901400.0
2024-03-22,36.77493667602539,37.39680327489501,36.69013652189349,37.35911711306426,780100.0
2024-03-25,37.22720718383789,37.81138768705443,36.99165157281962,37.0952966167546,852700.0
2024-03-26,36.61476135253906,37.37795916103702,36.60533711616896,37.21778308567578,1494400.0
2024-03-27,37.14789581298828,37.18597756145064,36.386279002118094,36.586202734032376,1537500.0
2024-03-28,37.77622604370117,37.90950851720583,37.33829687885013,37.45253848018626,1293800.0
2024-04-01,37.74766540527344,37.976148601009,37.528697197820726,37.966629981051234,830800.0
2024-04-02,38.07135009765625,38.09038733614101,37.61437647717978,38.004705236261,1602800.0
2024-04-03,38.975772857666016,38.99481373028436,38.1475148729813,38.223678363454674,1606600.0
2024-04-04,38.79489135742188,39.32802491415395,38.63304938207969,39.01385595259525,1339600.0
2024-04-05,39.489864349365234,39.680269438213095,38.709206753596526,38.8805709703921,1481400.0
2024-04-08,39.423221588134766,39.82307262241658,39.28993912059912,39.51842231303884,1269800.0
2024-04-09,40.24196243286133,40.280044176946944,39.56602781787916,39.59458731010587,1568900.0
2024-04-10,40.48948669433594,40.54660931072997,39.82307432811399,40.2419626199785,1504900.0
2024-04-11,40.59420776367188,40.75605335332961,39.97539579108014,40.603730015126665,1385300.0
2024-04-12,40.59420776367188,41.21302336793846,40.23243847356181,40.92741756276729,1455800.0
2024-04-15,40.31812286376953,41.0321392330099,40.270522498821855,40.87981588617229,1382300.0
2024-04-16,40.70845031738281,40.74653206074843,39.65170917654904,40.04203796685925,1385000.0
2024-04-17,40.41332244873047,41.12733873357845,40.14675389951515,40.65132787701313,1483200.0
2024-04-18,40.03252029418945,40.7370181003356,39.85163744002541,40.651335983799925,1357600.0
2024-04-19,40.4609260559082,40.86077346431557,39.56602688113344,39.69930935060256,1341000.0
2024-04-22,40.61324691772461,40.98453481191608,39.95635323043776,40.44188271553245,1911200.0
2024-04-23,41.04165649414063,41.27966192161147,40.31811796089147,40.49900441004107,1072800.0
2024-04-24,40.90837478637695,41.184458327235774,40.58468725381088,41.07021673682265,1166100.0
